Date,Open,High,Low,Close,Volume,last_earnings_date,days_since_earning,month,day_of_week,quarter,year,is_month_end,is_month_start,return_1d,rolling_volatility,time_idx,unique_id
2023-03-09,24.156270677621638,24.43505576916179,23.364884429128946,23.417844772338867,501257000,2023-02-22 16:50:00-05:00,14.0,3,3,1,2023,0,0,-0.030809238343016854,0.04497760843064267,134,NVDA
2023-03-10,23.39086661117677,23.608698149113316,22.708395133087958,22.94721031188965,474866000,2023-02-22 16:50:00-05:00,15.0,3,4,1,2023,0,0,-0.020097257669293822,0.04457919994531535,135,NVDA
2023-03-13,22.734376735000534,23.279953321771938,22.2797292617125,22.948209762573242,421890000,2023-02-22 16:50:00-05:00,18.0,3,0,1,2023,0,0,4.3554343643892324e-05,0.04311545616295318,136,NVDA
2023-03-14,23.477793413344934,24.200232739085717,23.44182010496801,24.044353485107422,474910000,2023-02-22 16:50:00-05:00,19.0,3,1,1,2023,0,0,0.04776597973763974,0.04434894450369414,137,NVDA
2023-03-15,23.742589391877125,24.267182234844768,23.341901021216625,24.209228515625,524486000,2023-02-22 16:50:00-05:00,20.0,3,2,1,2023,0,0,0.006857120555131546,0.02441877705115974,138,NVDA
2023-03-16,24.008384707139463,25.568174187780844,23.875486426840148,25.521211624145508,583253000,2023-02-22 16:50:00-05:00,21.0,3,3,1,2023,0,0,0.054193511688062745,0.027463571376658398,139,NVDA
2023-03-17,25.961873286341504,26.3785500725939,25.6481154452124,25.7050724029541,848547000,2023-02-22 16:50:00-05:00,22.0,3,4,1,2023,0,0,0.007204233933574056,0.027456131081146525,140,NVDA
2023-03-20,25.59515337288159,26.0038368777567,25.110528539041603,25.879932403564453,432747000,2023-02-22 16:50:00-05:00,25.0,3,0,1,2023,0,0,0.0068025484569440575,0.026911069846651675,141,NVDA
2023-03-21,26.159718926782208,26.371554585822363,25.36133811736534,26.17870330810547,547408000,2023-02-22 16:50:00-05:00,26.0,3,1,1,2023,0,0,0.01154450096244708,0.02544030695849473,142,NVDA
2023-03-22,26.404526646779992,27.567626309324265,26.216672572959897,26.447494506835938,797295000,2023-02-22 16:50:00-05:00,27.0,3,2,1,2023,0,0,0.010267552046676176,0.024992652428501096,143,NVDA
2023-03-23,27.093990085842137,27.477693326309833,26.669320153605067,27.169931411743164,564889000,2023-02-22 16:50:00-05:00,28.0,3,3,1,2023,0,0,0.027315892048696666,0.025124959612981515,144,NVDA
2023-03-24,27.010058676139064,27.145952994008773,26.33458179234645,26.75825309753418,454920000,2023-02-22 16:50:00-05:00,29.0,3,4,1,2023,0,0,-0.015151982092639793,0.025205275922568268,145,NVDA
2023-03-27,26.816209246044448,26.979083076531545,26.344574782878965,26.510446548461914,361026000,2023-02-22 16:50:00-05:00,32.0,3,0,1,2023,0,0,-0.009260938977182387,0.02509252879207205,146,NVDA
2023-03-28,26.42651170992459,26.492460563723153,25.82997409067337,26.38953971862793,356104000,2023-02-22 16:50:00-05:00,33.0,3,1,1,2023,0,0,-0.004560724000365779,0.02390969453828143,147,NVDA
2023-03-29,26.80421939827036,27.057021752152824,26.576395389808596,26.96309471130371,393694000,2023-02-22 16:50:00-05:00,34.0,3,2,1,2023,0,0,0.02173417948138434,0.02160179486631014,148,NVDA
2023-03-30,27.207903966277037,27.47769523664997,27.08100155357142,27.361783981323242,364516000,2023-02-22 16:50:00-05:00,35.0,3,3,1,2023,0,0,0.014786480346129949,0.01975468858160456,149,NVDA
2023-03-31,27.11897230037396,27.812434858242728,27.08399956957691,27.75547981262207,433933000,2023-02-22 16:50:00-05:00,36.0,3,4,1,2023,1,0,0.014388529328626998,0.019409786933612852,150,NVDA
2023-04-03,27.487688485526352,27.978307311137023,27.314822179920686,27.943334579467773,398716000,2023-02-22 16:50:00-05:00,39.0,4,0,2,2023,0,0,0.006768204625317686,0.01681880975454689,151,NVDA
2023-04-04,27.944333318386548,27.978307373761556,27.285843473418648,27.431730270385742,368592000,2023-02-22 16:50:00-05:00,40.0,4,1,2,2023,0,0,-0.01830863484195433,0.018542970362239987,152,NVDA
2023-04-05,26.80821442088673,26.97708220560241,26.37455065173421,26.86017417907715,515015000,2023-02-22 16:50:00-05:00,41.0,4,2,2,2023,0,0,-0.020835582942634323,0.015023124266375072,153,NVDA
2023-04-06,26.563402211324938,27.05901819761364,26.406524267417176,27.01605224609375,397654000,2023-02-22 16:50:00-05:00,42.0,4,3,2,2023,0,0,0.005803315569637091,0.015003098350742424,154,NVDA
2023-04-10,26.802217671680346,27.599599722003898,26.648337660725947,27.557632446289062,395279000,2023-02-22 16:50:00-05:00,46.0,4,0,2,2023,0,0,0.020046607670949346,0.015621050703257628,155,NVDA
2023-04-11,27.702519492015778,27.768468337867095,27.10498136250291,27.14794921875,314378000,2023-02-22 16:50:00-05:00,47.0,4,1,2,2023,0,0,-0.014866415986117487,0.016299206094834335,156,NVDA
2023-04-12,27.34879605082514,27.446719698838795,26.42750948196734,26.47447395324707,446259000,2023-02-22 16:50:00-05:00,48.0,4,2,2,2023,0,0,-0.024807592650047616,0.01768700772610065,157,NVDA
2023-04-13,26.713285279016276,26.866166609946806,26.30860029990406,26.442495346069336,353615000,2023-02-22 16:50:00-05:00,49.0,4,3,2,2023,0,0,-0.0012079034028856794,0.015875508759031848,158,NVDA
2023-04-14,26.4834674153262,26.862173519393313,26.19968702991373,26.73727035522461,395660000,2023-02-22 16:50:00-05:00,50.0,4,4,2,2023,0,0,0.0111477757790015,0.015731890016372624,159,NVDA
2023-04-17,26.544417423730405,26.98507571258764,26.412519730546887,26.9810791015625,321471000,2023-02-22 16:50:00-05:00,53.0,4,0,2,2023,0,0,0.00911868500780777,0.01566103595868586,160,NVDA
2023-04-18,27.511671874759656,28.08822455302959,27.335807622568492,27.645566940307617,604812000,2023-02-22 16:50:00-05:00,54.0,4,1,2,2023,0,0,0.024627919300182377,0.016717733968182994,161,NVDA
2023-04-19,27.33979904750019,27.978303849360227,27.21089929445798,27.90935707092285,358660000,2023-02-22 16:50:00-05:00,55.0,4,2,2,2023,0,0,0.009541860045222172,0.015994282934159033,162,NVDA
2023-04-20,27.649560313033174,28.00828332218978,26.979080669784498,27.08300018310547,427713000,2023-02-22 16:50:00-05:00,56.0,4,3,2,2023,0,0,-0.029608596347004967,0.017699364321607465,163,NVDA
2023-04-21,26.931115804862205,27.161937713204637,26.70129447864592,27.097986221313477,345103000,2023-02-22 16:50:00-05:00,57.0,4,4,2,2023,0,0,0.0005533374480923836,0.0171775586138835,164,NVDA
2023-04-24,26.992072637622144,27.344797891534892,26.650336635594115,27.02104949951172,339282000,2023-02-22 16:50:00-05:00,60.0,4,0,2,2023,0,0,-0.0028392044033606068,0.017009767386885564,165,NVDA
2023-04-25,27.05702021339029,27.22588990438173,26.204682347625166,26.22066879272461,378527000,2023-02-22 16:50:00-05:00,61.0,4,1,2,2023,0,0,-0.029620637303579667,0.018066614173743903,166,NVDA
2023-04-26,26.981081609948404,27.30882661492914,26.684310819759823,26.935115814208984,406337000,2023-02-22 16:50:00-05:00,62.0,4,2,2,2023,0,0,0.027247475155271816,0.018976492426697463,167,NVDA
2023-04-27,27.341803276486615,27.473700988118107,26.60437412188999,27.20490837097168,377161000,2023-02-22 16:50:00-05:00,63.0,4,3,2,2023,0,0,0.010016387478102962,0.019102324800284218,168,NVDA
2023-04-28,27.203906737499796,27.736492814146462,27.050024820075873,27.727500915527344,292216000,2023-02-22 16:50:00-05:00,64.0,4,4,2,2023,0,0,0.01920949475107525,0.019038202139101047,169,NVDA
2023-05-01,27.818431138842723,29.035487906164658,27.75847815742974,28.887601852416992,570329000,2023-02-22 16:50:00-05:00,67.0,5,0,2,2023,0,1,0.04183936159352886,0.021380746045452984,170,NVDA
2023-05-02,28.657779853563685,28.81365912640652,28.06124227027244,28.188142776489258,402730000,2023-02-22 16:50:00-05:00,68.0,5,1,2,2023,0,0,-0.024213123661187885,0.021318223997887062,171,NVDA
2023-05-03,27.81843293372934,28.345025101870167,27.450717987161283,27.78046226501465,383387000,2023-02-22 16:50:00-05:00,69.0,5,2,2,2023,0,0,-0.014462836899444165,0.021887566792662887,172,NVDA
2023-05-04,27.629577352333005,27.83741639402646,27.21889646264562,27.540647506713867,321850000,2023-02-22 16:50:00-05:00,70.0,5,3,2,2023,0,0,-0.00863249704101543,0.022011654619136053,173,NVDA
2023-05-05,27.804439411333636,28.732718529451365,27.709513707603133,28.657777786254883,361494000,2023-02-22 16:50:00-05:00,71.0,5,4,2,2023,0,0,0.04056296349854094,0.024247139289425953,174,NVDA
2023-05-08,28.499901765349517,29.19736093983139,28.328036044950306,29.128414154052734,344979000,2023-02-22 16:50:00-05:00,74.0,5,0,2,2023,0,0,0.016422640000495203,0.023820883514727793,175,NVDA
2023-05-09,28.87660934582165,28.950551416305693,28.42795782373757,28.54886245727539,314869000,2023-02-22 16:50:00-05:00,75.0,5,1,2,2023,0,0,-0.019896438361259317,0.024581332656309834,176,NVDA
2023-05-10,28.982527268973705,29.090445302633547,28.43895001875839,28.862621307373047,369350000,2023-02-22 16:50:00-05:00,76.0,5,2,2,2023,0,0,0.010990239998781348,0.022916870124238663,177,NVDA
2023-05-11,28.873611109189465,28.927570123485957,28.224115114379536,28.555856704711914,322149000,2023-02-22 16:50:00-05:00,77.0,5,3,2,2023,0,0,-0.010628438747618874,0.02326835653277503,178,NVDA
2023-05-12,28.506899337626926,28.75770625744258,28.024273691815566,28.31804656982422,274222000,2023-02-22 16:50:00-05:00,78.0,5,4,2,2023,0,0,-0.008327893550763465,0.023438069284147302,179,NVDA
2023-05-15,28.485909993610434,28.946553229870617,28.1301868465502,28.930564880371094,293926000,2023-02-22 16:50:00-05:00,81.0,5,0,2,2023,0,0,0.02162996338877332,0.021793668526347332,180,NVDA
2023-05-16,28.818657092059023,29.84686118256938,28.809665192443962,29.19036865234375,449405000,2023-02-22 16:50:00-05:00,82.0,5,1,2,2023,0,0,0.008980252305717196,0.02103927270021987,181,NVDA
2023-05-17,29.56107768336416,30.175600947098626,29.407197674823205,30.154617309570312,432535000,2023-02-22 16:50:00-05:00,83.0,5,2,2,2023,0,0,0.033033109951803974,0.022245062749371998,182,NVDA
2023-05-18,30.386440348253,31.803341051124786,30.296509921364876,31.653457641601562,748725000,2023-02-22 16:50:00-05:00,84.0,5,3,2,2023,0,0,0.04970516842061046,0.02481334723415976,183,NVDA
2023-05-19,31.511567149468043,31.55553368610552,30.89204855454389,31.239778518676758,473908000,2023-02-22 16:50:00-05:00,85.0,5,4,2,2023,0,0,-0.013069002685542785,0.023670328298804062,184,NVDA
2023-05-22,30.877057472880523,31.495579269125198,30.656229935125022,31.151845932006836,372000000,2023-02-22 16:50:00-05:00,88.0,5,0,2,2023,0,0,-0.0028147634471016314,0.02222556511781984,185,NVDA
2023-05-23,30.975979327940532,31.263756274877256,30.60726576982091,30.664220809936523,356253000,2023-02-22 16:50:00-05:00,89.0,5,1,2,2023,0,0,-0.015653169418422985,0.02231768904004152,186,NVDA
2023-05-24,30.186592557912466,30.583286230185738,29.78290624556208,30.514339447021484,721419000,2023-02-22 16:50:00-05:00,90.0,5,2,2,2023,0,0,-0.004887825581613048,0.02213363704477415,187,NVDA
2023-05-25,38.49314765474181,39.449406815163826,36.60661016251731,37.95056915283203,1543911000,2023-05-24 16:20:00-04:00,0.0,5,3,2,2023,0,0,0.24369623726317946,0.06684449922206659,188,NVDA
2023-05-26,37.86063958166922,39.13964652884735,37.52090288485736,38.91582107543945,714397000,2023-05-24 16:20:00-04:00,1.0,5,4,2,2023,0,0,0.025434451818633352,0.06682917393721827,189,NVDA
2023-05-30,40.563551734657395,41.905509800536095,39.9180522909101,40.079925537109375,923401000,2023-05-24 16:20:00-04:00,5.0,5,1,2,2023,0,0,0.029913398445667427,0.0657017577530602,190,NVDA
2023-05-31,39.45739741909796,40.26377123509659,37.7926881333087,37.80467987060547,1002580000,2023-05-24 16:20:00-04:00,6.0,5,2,2,2023,1,0,-0.05676771191596386,0.06931165450750913,191,NVDA
2023-06-01,38.45918323538847,40.01897484325272,38.31030039513508,39.739192962646484,635873000,2023-05-24 16:20:00-04:00,7.0,6,3,2,2023,0,1,0.05117125971340841,0.06907932679834239,192,NVDA
2023-06-02,40.06593558901887,40.46862324900234,39.027739074551626,39.296531677246094,482731000,2023-05-24 16:20:00-04:00,8.0,6,4,2,2023,0,0,-0.011139161427271005,0.0691903488389921,193,NVDA
2023-06-05,38.87885366395156,39.534343625841366,38.6770105091887,39.14065170288086,396094000,2023-05-24 16:20:00-04:00,11.0,6,0,2,2023,0,0,-0.003966761638037775,0.06964173853631823,194,NVDA
2023-06-06,38.799916275766684,39.12965860906724,38.11844167169448,38.62405014038086,388729000,2023-05-24 16:20:00-04:00,12.0,6,1,2,2023,0,0,-0.013198593789943924,0.07025511079455203,195,NVDA
2023-06-07,38.88887231517685,39.4724798355732,37.33091714927566,37.44983673095703,511998000,2023-05-24 16:20:00-04:00,13.0,6,2,2,2023,0,0,-0.030401094788249705,0.07153976610688076,196,NVDA
2023-06-08,37.6986782072465,38.83791241516049,37.479827246068986,38.48414993286133,417772000,2023-05-24 16:20:00-04:00,14.0,6,3,2,2023,0,0,0.027618630471873518,0.07102172043365994,197,NVDA
2023-06-09,39.01078414195627,39.68433131568458,38.54110235440473,38.74396514892578,427717000,2023-05-24 16:20:00-04:00,15.0,6,4,2,2023,0,0,0.0067512265833524765,0.07059096337552437,198,NVDA
2023-06-12,39.173681765722975,39.50345822042976,38.59207179032555,39.45549011230469,388701000,2023-05-24 16:20:00-04:00,18.0,6,0,2,2023,0,0,0.018364794636891668,0.07034739235781995,199,NVDA
2023-06-13,40.15902373494629,41.07341040519784,39.71332399118058,40.99446105957031,613208000,2023-05-24 16:20:00-04:00,19.0,6,1,2,2023,0,0,0.03900524218265078,0.06978675681356417,200,NVDA
2023-06-14,40.79658708674287,42.971124542936344,40.524766569100024,42.9681282043457,740465000,2023-05-24 16:20:00-04:00,20.0,6,2,2,2023,0,0,0.04814472720857088,0.06959730367414219,201,NVDA
2023-06-15,42.573402308118794,43.25994139693394,42.11870592148791,42.624366760253906,568622000,2023-05-24 16:20:00-04:00,21.0,6,3,2,2023,0,0,-0.008000382107802184,0.03112084246973059,202,NVDA
2023-06-16,43.420828202870155,43.69164616054712,42.63235647777839,42.66333770751953,655709000,2023-05-24 16:20:00-04:00,22.0,6,4,2,2023,0,0,0.0009142880053754077,0.030799821482384103,203,NVDA
2023-06-20,42.969137333828364,43.96047200197597,42.645353517675446,43.77859115600586,451153000,2023-05-24 16:20:00-04:00,26.0,6,1,2,2023,0,0,0.02614079226834054,0.03060005960895351,204,NVDA
2023-06-21,43.471793147749,43.58571883513906,42.0517495771643,43.01609802246094,551603000,2023-05-24 16:20:00-04:00,27.0,6,2,2,2023,0,0,-0.017417032239063213,0.025736678604117012,205,NVDA
2023-06-22,42.22463174963578,43.39684459011098,42.205647311041446,42.996116638183594,417737000,2023-05-24 16:20:00-04:00,28.0,6,3,2,2023,0,0,-0.000464509455667228,0.02285495168990402,206,NVDA
2023-06-23,42.435486268864786,42.78025201027782,41.9867864594735,42.18065643310547,358140000,2023-05-24 16:20:00-04:00,29.0,6,4,2,2023,0,0,-0.018965903640561277,0.023392737352263576,207,NVDA
2023-06-26,42.43248772308976,42.73528567393262,40.07307297637483,40.60471725463867,594322000,2023-05-24 16:20:00-04:00,32.0,6,0,2,2023,0,0,-0.03736165607014885,0.025973211226822713,208,NVDA
2023-06-27,40.771601100366446,41.9118336996355,40.42083888923078,41.847877502441406,462175000,2023-05-24 16:20:00-04:00,33.0,6,1,2,2023,0,0,0.03061615329092615,0.026513387207919147,209,NVDA
2023-06-28,40.63271104171227,41.81691710579642,40.49080805231464,41.08940505981445,582639000,2023-05-24 16:20:00-04:00,34.0,6,2,2,2023,0,0,-0.01812451402302795,0.025393829431092866,210,NVDA
2023-06-29,41.53009589413119,41.57206751161818,40.57273892901067,40.79458999633789,380514000,2023-05-24 16:20:00-04:00,35.0,6,3,2,2023,0,0,-0.007174965494082808,0.024912876470944305,211,NVDA
2023-06-30,41.65201371800326,42.5214284776047,41.47313305600103,42.27359390258789,501148000,2023-05-24 16:20:00-04:00,36.0,6,4,2,2023,1,0,0.036254903073735356,0.026329287280321245,212,NVDA
2023-07-03,42.48845557277733,42.86920031645341,42.17366841247964,42.384525299072266,198209000,2023-05-24 16:20:00-04:00,39.0,7,0,3,2023,0,0,0.002624129775670392,0.02612198407454652,213,NVDA
2023-07-05,42.10671625069973,43.14801665110432,42.0567505743849,42.288597106933594,323618000,2023-05-24 16:20:00-04:00,41.0,7,2,3,2023,0,0,-0.002263283390855242,0.02430875873364318,214,NVDA
2023-07-06,41.81590495744602,42.15067910151885,41.318238249477055,42.074729919433594,303582000,2023-05-24 16:20:00-04:00,42.0,7,3,3,2023,0,0,-0.0050573251923964335,0.020480411025147718,215,NVDA
2023-07-07,42.293586172904085,43.18498944249767,42.151683210929725,42.474464416503906,355881000,2023-05-24 16:20:00-04:00,43.0,7,4,3,2023,0,0,0.009500583790691852,0.020574241576497614,216,NVDA
2023-07-10,42.62836091679516,42.782256847848465,41.62103447108327,42.15167999267578,353908000,2023-05-24 16:20:00-04:00,46.0,7,0,3,2023,0,0,-0.007599493678434821,0.020668974657283838,217,NVDA
2023-07-11,42.452482705139516,42.729297189868106,42.0387629598543,42.37653350830078,298244000,2023-05-24 16:20:00-04:00,47.0,7,1,3,2023,0,0,0.005334390365083097,0.01929579093063318,218,NVDA
2023-07-12,43.00410449451526,43.90549923284697,42.748275878823826,43.872520446777344,481277000,2023-05-24 16:20:00-04:00,48.0,7,2,3,2023,0,0,0.035302249019106835,0.021142943237849224,219,NVDA
2023-07-13,44.48811997217406,46.12401840203169,44.462136448110414,45.94614028930664,478204000,2023-05-24 16:20:00-04:00,49.0,7,3,3,2023,0,0,0.04726466182960354,0.024381719172465424,220,NVDA
2023-07-14,46.55172319456043,48.05571376740953,45.029746964144934,45.438472747802734,772075000,2023-05-24 16:20:00-04:00,50.0,7,4,3,2023,0,0,-0.011049187990706089,0.023868915071837474,221,NVDA
2023-07-17,46.25792415993447,46.464782104984714,45.231613235689295,46.429805755615234,510488000,2023-05-24 16:20:00-04:00,53.0,7,0,3,2023,0,0,0.021817040667601262,0.020708027058492555,222,NVDA
2023-07-18,46.66964557192856,47.86384295444501,45.703295752651904,47.46211242675781,569164000,2023-05-24 16:20:00-04:00,54.0,7,1,3,2023,0,0,0.02223370643797562,0.020174718862734423,223,NVDA
2023-07-19,47.432132278953816,47.78589468669408,46.71061692438983,47.04539108276367,427502000,2023-05-24 16:20:00-04:00,55.0,7,2,3,2023,0,0,-0.008780084212164252,0.019337721302341973,224,NVDA
2023-07-20,46.47578171175189,47.05539421116494,45.03175198645749,45.489444732666016,537865000,2023-05-24 16:20:00-04:00,56.0,7,3,3,2023,0,0,-0.033073300365606184,0.022132199748110124,225,NVDA
2023-07-21,45.757258258019995,45.835208820153,44.070391777518616,44.27925109863281,963769000,2023-05-24 16:20:00-04:00,57.0,7,4,3,2023,0,0,-0.026603833947530298,0.022342219108668408,226,NVDA
2023-07-24,44.70096991726032,45.07871832138468,44.01043572473537,44.58205032348633,382516000,2023-05-24 16:20:00-04:00,60.0,7,0,3,2023,0,0,0.006838399867672207,0.02235722138037103,227,NVDA
2023-07-25,44.91082348626947,46.151986236123314,44.89283401812762,45.6483268737793,348081000,2023-05-24 16:20:00-04:00,61.0,7,1,3,2023,0,0,0.02391717165442353,0.022895217925461866,228,NVDA
2023-07-26,45.990100289718285,46.022080298497244,44.60003539984157,45.42148208618164,364237000,2023-05-24 16:20:00-04:00,62.0,7,2,3,2023,0,0,-0.004969399825428322,0.022892046768267924,229,NVDA
2023-07-27,46.487766448987706,47.36317772161204,45.719281777299805,45.86918258666992,455976000,2023-05-24 16:20:00-04:00,63.0,7,3,3,2023,0,0,0.009856580629377554,0.022896761965763644,230,NVDA
2023-07-28,46.63666318467305,46.9954232864367,46.34985714646045,46.71860885620117,331194000,2023-05-24 16:20:00-04:00,64.0,7,4,3,2023,0,0,0.018518452294767895,0.02278924041698284,231,NVDA
2023-07-31,46.722612762047206,47.09835978102498,46.474778161903316,46.697628021240234,251055000,2023-05-24 16:20:00-04:00,67.0,7,0,3,2023,1,0,-0.0004490894629486375,0.022885971162608054,232,NVDA
2023-08-01,46.42880734222909,46.868514380212844,45.99609938631063,46.47577667236328,237858000,2023-05-24 16:20:00-04:00,68.0,8,1,3,2023,0,1,-0.004750805517917178,0.021568512943466126,233,NVDA
2023-08-02,45.80023626472473,45.8092290948943,43.357876606802805,44.23928451538086,530142000,2023-05-24 16:20:00-04:00,69.0,8,2,3,2023,0,0,-0.048121673635469264,0.022027175944667576,234,NVDA
2023-08-03,43.77059114765512,45.08770701221157,43.77059114765512,44.485111236572266,324176000,2023-05-24 16:20:00-04:00,70.0,8,3,3,2023,0,0,0.005556751739643095,0.021976856761265665,235,NVDA
2023-08-04,44.954804731044334,45.61136140643105,44.363203052475285,44.65000915527344,362666000,2023-05-24 16:20:00-04:00,71.0,8,4,3,2023,0,0,0.003706811427856005,0.021024717682261662,236,NVDA
2023-08-07,45.08071461988879,45.509427463028686,44.53308218630117,45.38650894165039,322154000,2023-05-24 16:20:00-04:00,74.0,8,0,3,2023,0,0,0.016494952639667382,0.020554402398175475,237,NVDA
2023-08-08,44.822886411936246,45.21162517699858,44.0264206319756,44.63401412963867,353843000,2023-05-24 16:20:00-04:00,75.0,8,1,3,2023,0,0,-0.016579702417278575,0.02082730390051079,238,NVDA
2023-08-09,44.24427925587865,44.282255761115316,42.10571634484622,42.52543640136719,586449000,2023-05-24 16:20:00-04:00,76.0,8,2,3,2023,0,0,-0.04724149887453899,0.02263788970776513,239,NVDA
2023-08-10,42.131695276501496,43.54474743620117,41.80691270633182,42.35954284667969,492705000,2023-05-24 16:20:00-04:00,77.0,8,3,3,2023,0,0,-0.0039010429692419857,0.02173230180817822,240,NVDA
2023-08-11,41.72296245833929,41.98978526448828,40.61170968615269,40.82756423950195,533085000,2023-05-24 16:20:00-04:00,78.0,8,4,3,2023,0,0,-0.03616607980692166,0.0232317507697372,241,NVDA
2023-08-14,40.45882016103964,43.770594514507756,40.28393840809102,43.72362518310547,690286000,2023-05-24 16:20:00-04:00,81.0,8,0,3,2023,0,0,0.07093396330515067,0.030233765917011473,242,NVDA
2023-08-15,44.53008994992027,45.23761487960179,43.680658235104225,43.91050338745117,676512000,2023-05-24 16:20:00-04:00,82.0,8,1,3,2023,0,0,0.004274078454453267,0.03028013264705018,243,NVDA
2023-08-16,44.49011241407516,44.64500713653826,43.37685806021179,43.45680618286133,527451000,2023-05-24 16:20:00-04:00,83.0,8,2,3,2023,0,0,-0.010332316179265222,0.030152992924777564,244,NVDA
2023-08-17,43.94048245223215,44.03241974365146,42.972131210711666,43.314903259277344,452395000,2023-05-24 16:20:00-04:00,84.0,8,3,3,2023,0,0,-0.0032653785689374937,0.029487833439229113,245,NVDA
2023-08-18,42.606376093632456,43.54874382071952,41.632032166940185,43.26993179321289,583768000,2023-05-24 16:20:00-04:00,85.0,8,4,3,2023,0,0,-0.0010382446382313226,0.029481276297445118,246,NVDA
2023-08-21,44.464127494140655,47.03340054502666,44.192310747529035,46.93546676635742,692573000,2023-05-24 16:20:00-04:00,88.0,8,0,3,2023,0,0,0.08471321356969397,0.03800919859867676,247,NVDA
2023-08-22,48.102679385462835,48.15464642329009,45.30256257251268,45.63733673095703,755293000,2023-05-24 16:20:00-04:00,89.0,8,1,3,2023,0,0,-0.02765776341082149,0.03631569871390704,248,NVDA
2023-08-23,45.83520513720857,47.16830907830672,45.17764599536138,47.08436584472656,779046000,2023-05-24 16:20:00-04:00,90.0,8,2,3,2023,0,0,0.03170713318132723,0.03713059502064624,249,NVDA
2023-08-24,50.18228397955218,50.23224964652598,47.12733727889921,47.13133239746094,1156044000,2023-08-23 16:20:00-04:00,0.0,8,3,3,2023,0,0,0.0009974978295186343,0.037143167017733375,250,NVDA
2023-08-25,46.980438460258725,47.77290532972233,44.993770374089465,45.98710632324219,925341000,2023-08-23 16:20:00-04:00,1.0,8,4,3,2023,0,0,-0.02427739713720445,0.037723849505666186,251,NVDA
2023-08-28,46.45079089513967,46.94845764081992,44.85786313408847,46.80355453491211,685192000,2023-08-23 16:20:00-04:00,4.0,8,0,3,2023,0,0,0.017753850523473336,0.03756793431262065,252,NVDA
2023-08-29,46.63466937521741,49.04804888819601,46.35985248205318,48.75124740600586,701397000,2023-08-23 16:20:00-04:00,5.0,8,1,3,2023,0,0,0.04161420837472729,0.03569786005556214,253,NVDA
2023-08-30,49.01106919330039,49.89347574273386,48.392485325821596,49.23092269897461,735206000,2023-08-23 16:20:00-04:00,6.0,8,2,3,2023,0,0,0.009839241424408396,0.0354630604000415,254,NVDA
2023-08-31,49.346849822900985,49.710603865788684,48.925132248027246,49.32186508178711,528570000,2023-08-23 16:20:00-04:00,7.0,8,3,3,2023,1,0,0.001847261392368571,0.03290711518146263,255,NVDA
2023-09-01,49.728593775552426,49.76656646527334,48.109678602925236,48.47643280029297,463830000,2023-08-23 16:20:00-04:00,8.0,9,4,3,2023,0,1,-0.017141125545277247,0.029437784803215697,256,NVDA
2023-09-05,48.190621199909984,48.81820170710798,47.82786596593289,48.515403747558594,382653000,2023-08-23 16:20:00-04:00,12.0,9,1,3,2023,0,0,0.00080391532574553,0.02948422268124861,257,NVDA
2023-09-06,48.41246366728123,48.52039793637345,46.552559984025976,47.03327560424805,468670000,2023-08-23 16:20:00-04:00,13.0,9,2,3,2023,0,0,-0.030549640502273046,0.0308885953090597,258,NVDA
2023-09-07,45.49818632647951,46.316704161962946,45.12540493347,46.21376419067383,433330000,2023-08-23 16:20:00-04:00,14.0,9,3,3,2023,0,0,-0.01742407695500159,0.03144545238515489,259,NVDA
2023-09-08,45.91494321497456,46.578549795234004,45.24433697550349,45.54515838623047,473069000,2023-08-23 16:20:00-04:00,15.0,9,4,3,2023,0,0,-0.01446767680911587,0.0318488514656426,260,NVDA
2023-09-11,46.12081612132712,46.13580667584193,44.28589904966943,45.151390075683594,473966000,2023-08-23 16:20:00-04:00,18.0,9,0,3,2023,0,0,-0.008645667827250847,0.021896124604269086,261,NVDA
2023-09-12,44.71164088016986,45.64609138297815,44.504762105422756,44.843563079833984,349256000,2023-08-23 16:20:00-04:00,19.0,9,1,3,2023,0,0,-0.006817663760376513,0.020734990102865978,262,NVDA
2023-09-13,44.57372912057882,45.90294758191361,44.47678613148132,45.45820999145508,398355000,2023-08-23 16:20:00-04:00,20.0,9,2,3,2023,0,0,0.013706469098515806,0.019035679006036185,263,NVDA
2023-09-14,45.92293557779265,45.959912533797855,45.104417736108495,45.55415344238281,370097000,2023-08-23 16:20:00-04:00,21.0,9,3,3,2023,0,0,0.0021105857653824778,0.01905300789945699,264,NVDA
2023-09-15,45.314286993054964,45.572134413088484,43.78218921317514,43.87413787841797,506831000,2023-08-23 16:20:00-04:00,22.0,9,4,3,2023,0,0,-0.03687952551000073,0.02042172763802164,265,NVDA
2023-09-18,42.722820575587484,44.21594002292978,41.97526008372968,43.940101623535156,500271000,2023-08-23 16:20:00-04:00,25.0,9,0,3,2023,0,0,0.0015034767247161795,0.01958626680949014,266,NVDA
2023-09-19,43.80718104995943,43.94010212892765,42.97666925633851,43.49436569213867,373064000,2023-08-23 16:20:00-04:00,26.0,9,1,3,2023,0,0,-0.01014417160923764,0.0144636197706311,267,NVDA
2023-09-20,43.57431736743093,43.877140298495235,42.1981295407641,42.21411895751953,367108000,2023-08-23 16:20:00-04:00,27.0,9,2,3,2023,0,0,-0.02943477193531152,0.01454207957581793,268,NVDA
