Date,Open,High,Low,Close,Volume,last_earnings_date,days_since_earning,month,day_of_week,quarter,year,is_month_end,is_month_start,rolling_volatility,return_1d,cumulative_return,time_idx,TSLA_close,unique_id,sentiment
2023-11-06 00:00:00-05:00,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800,2023-10-18 16:08:00-04:00,18.0,11,0,4,2023,0,0,8.113117032789166,-0.0031369449915676917,137.67473459908177,76,219.27000427246094,TSLA,0
2023-11-07 00:00:00-05:00,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100,2023-10-18 16:08:00-04:00,19.0,11,1,4,2023,0,0,8.762083924670033,0.013271256198382764,139.50185127399055,77,222.17999267578125,TSLA,0
2023-11-08 00:00:00-05:00,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800,2023-10-18 16:08:00-04:00,20.0,11,2,4,2023,0,0,9.454142345286694,-0.00031502415940676265,139.45790482055727,78,222.11000061035156,TSLA,0
2023-11-09 00:00:00-05:00,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500,2023-10-18 16:08:00-04:00,21.0,11,3,4,2023,0,0,9.241665181077648,-0.054612601186257326,131.84174588232113,79,209.97999572753906,TSLA,0
2023-11-10 00:00:00-05:00,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000,2023-10-18 16:08:00-04:00,22.0,11,4,4,2023,0,0,9.089345081923224,0.022240205086035525,134.77393334964495,80,214.64999389648438,TSLA,0
2023-11-13 00:00:00-05:00,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600,2023-10-18 16:08:00-04:00,25.0,11,0,4,2023,0,0,7.756486777494849,0.04220830689495392,140.46251288990683,81,223.7100067138672,TSLA,0
2023-11-14 00:00:00-05:00,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600,2023-10-18 16:08:00-04:00,26.0,11,1,4,2023,0,0,8.558210136535854,0.06123998273248876,149.0644347538467,82,237.41000366210938,TSLA,0
2023-11-15 00:00:00-05:00,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,2023-10-18 16:08:00-04:00,27.0,11,2,4,2023,0,0,9.920582034410925,0.022871793909364557,152.4738057847526,83,242.83999633789062,TSLA,0
2023-11-16 00:00:00-05:00,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,136816800,2023-10-18 16:08:00-04:00,28.0,11,3,4,2023,0,0,10.290982315698816,-0.038090924639652135,146.66593753908464,84,233.58999633789062,TSLA,0
2023-11-17 00:00:00-05:00,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,2023-10-18 16:08:00-04:00,29.0,11,4,4,2023,0,0,10.57248122744778,0.0030395424675642158,147.1117348847798,85,234.3000030517578,TSLA,0
2023-11-20 00:00:00-05:00,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,116320100,2023-10-18 16:08:00-04:00,32.0,11,0,4,2023,0,0,10.677421632013345,0.005548455120893081,147.92797774354472,86,235.60000610351562,TSLA,0
2023-11-21 00:00:00-05:00,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,122288000,2023-10-18 16:08:00-04:00,33.0,11,1,4,2023,0,0,11.274681143425855,0.023769060694616817,151.44408682496297,87,241.1999969482422,TSLA,0
2023-11-22 00:00:00-05:00,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,117950600,2023-10-18 16:08:00-04:00,34.0,11,2,4,2023,0,0,11.035564590447432,-0.028980059381488954,147.05522819580017,88,234.2100067138672,TSLA,0
2023-11-24 00:00:00-05:00,233.75,238.75,232.3300018310547,235.4499969482422,65125200,2023-10-18 16:08:00-04:00,36.0,11,4,4,2023,0,0,8.312834000687454,0.00529435207219775,147.8337903479261,89,235.4499969482422,TSLA,0
2023-11-27 00:00:00-05:00,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800,2023-10-18 16:08:00-04:00,39.0,11,0,4,2023,0,0,5.1216474335967845,0.0026757481035388775,148.22935633208854,90,236.0800018310547,TSLA,0
2023-11-28 00:00:00-05:00,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900,2023-10-18 16:08:00-04:00,40.0,11,1,4,2023,0,0,4.382124102018375,0.04506946504203557,154.90997412550104,91,246.72000122070312,TSLA,0
2023-11-29 00:00:00-05:00,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300,2023-10-18 16:08:00-04:00,41.0,11,2,4,2023,0,0,4.820660430107424,-0.010457205813430348,153.2900486435175,92,244.13999938964844,TSLA,0
2023-11-30 00:00:00-05:00,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200,2023-10-18 16:08:00-04:00,42.0,11,3,4,2023,1,0,4.613600029600953,-0.016629792613843564,150.7408669248098,93,240.0800018310547,TSLA,0
2023-12-01 00:00:00-05:00,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121173500,2023-10-18 16:08:00-04:00,43.0,12,4,4,2023,0,1,4.32854837999915,-0.005206597761023168,149.9560198645844,94,238.8300018310547,TSLA,0
2023-12-04 00:00:00-05:00,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800,2023-10-18 16:08:00-04:00,46.0,12,0,4,2023,0,0,4.202345790500159,-0.01360800559009756,147.91541750799834,95,235.5800018310547,TSLA,0
2023-12-05 00:00:00-05:00,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100,2023-10-18 16:08:00-04:00,47.0,12,1,4,2023,0,0,4.052420729945124,0.013328802806870987,149.88695294005845,96,238.72000122070312,TSLA,0
2023-12-06 00:00:00-05:00,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200,2023-10-18 16:08:00-04:00,48.0,12,2,4,2023,0,0,3.987908210255344,0.002722829646282676,150.29506957911462,97,239.3699951171875,TSLA,0
2023-12-07 00:00:00-05:00,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300,2023-10-18 16:08:00-04:00,49.0,12,3,4,2023,0,0,3.766995482491777,0.01366087788429815,152.348232171247,98,242.63999938964844,TSLA,0
2023-12-08 00:00:00-05:00,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,102980100,2023-10-18 16:08:00-04:00,50.0,12,4,4,2023,0,0,3.6320570923418884,0.0049455858525417895,153.10168343293287,99,243.83999633789062,TSLA,0
2023-12-11 00:00:00-05:00,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900,2023-10-18 16:08:00-04:00,53.0,12,0,4,2023,0,0,3.2947128170606237,-0.01681426716823431,150.5273908237851,100,239.74000549316406,TSLA,0
2023-12-12 00:00:00-05:00,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300,2023-10-18 16:08:00-04:00,54.0,12,1,4,2023,0,0,2.804940609585398,-0.011387381846063915,148.81327794618298,101,237.00999450683594,TSLA,0
2023-12-13 00:00:00-05:00,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300,2023-10-18 16:08:00-04:00,55.0,12,2,4,2023,0,0,2.3984481569803475,0.009619842336358264,150.24483821758193,102,239.2899932861328,TSLA,0
2023-12-14 00:00:00-05:00,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200,2023-10-18 16:08:00-04:00,56.0,12,3,4,2023,0,0,4.379062276727532,0.04914543063053567,157.62868549180016,103,251.0500030517578,TSLA,0
2023-12-15 00:00:00-05:00,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135720800,2023-10-18 16:08:00-04:00,57.0,12,4,4,2023,0,0,5.907965836911545,0.009758999874367902,159.1669838137114,104,253.5,TSLA,0
2023-12-18 00:00:00-05:00,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500,2023-10-18 16:08:00-04:00,60.0,12,0,4,2023,0,0,6.190132251525537,-0.005601570686174839,158.27539870297363,105,252.0800018310547,TSLA,0
2023-12-19 00:00:00-05:00,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400,2023-10-18 16:08:00-04:00,61.0,12,1,4,2023,0,0,7.209073888134273,0.0203903496997484,161.50268943139437,106,257.2200012207031,TSLA,0
